Day of month,Date,Vent Temperature,Ambient Temperature,Difference in Temperature,Vent Open/Closed,Power(W),Energy(kWh),Total Energy(kWh)
23,"Mar 23, 2017 13:24:41",23.062,20.937,2.125,True,112.359,0.000271,0
23,"Mar 23, 2017 13:24:44",23.0,20.875,2.125,True,112.359,0.00029,0
23,"Mar 23, 2017 13:24:47",22.937,20.937,2.0,True,105.75,0.000308,0
23,"Mar 23, 2017 13:24:49",22.937,20.937,2.0,True,105.75,0.000325,0
23,"Mar 23, 2017 13:24:52",22.875,20.875,2.0,True,105.75,0.000343,0
23,"Mar 23, 2017 13:24:55",22.875,20.875,2.0,True,105.75,0.000361,0
23,"Mar 23, 2017 13:24:58",22.812,20.875,1.937,True,102.419,0.000378,0
23,"Mar 23, 2017 13:25:00",22.75,20.875,1.875,True,99.141,0.000395,0
23,"Mar 23, 2017 13:25:03",22.687,20.875,1.812,True,95.81,0.000411,0
23,"Mar 23, 2017 13:25:06",22.687,20.875,1.812,True,95.81,0.000428,0
23,"Mar 23, 2017 13:25:09",22.625,20.875,1.75,True,92.531,0.000444,0
23,"Mar 23, 2017 13:25:11",22.625,20.875,1.75,True,92.531,0.000459,0
23,"Mar 23, 2017 13:25:14",22.562,20.875,1.687,True,89.2,0.000475,0
23,"Mar 23, 2017 13:25:18",22.5,20.875,1.625,True,85.922,0.000489,0
23,"Mar 23, 2017 13:25:20",22.5,20.875,1.625,True,85.922,0.000504,0
23,"Mar 23, 2017 13:25:24",22.437,20.875,1.562,True,82.591,0.000518,0
23,"Mar 23, 2017 13:25:27",22.437,20.875,1.562,True,82.591,0.000532,0
23,"Mar 23, 2017 13:25:29",22.312,20.875,1.437,True,75.981,0.000545,0
23,"Mar 23, 2017 13:25:32",22.312,20.875,1.437,True,75.981,0.000558,0
23,"Mar 23, 2017 13:25:35",22.25,20.875,1.375,True,72.703,0.00057,0
23,"Mar 23, 2017 13:25:38",22.187,20.812,1.375,True,72.703,0.000582,0
23,"Mar 23, 2017 13:25:40",22.187,20.812,1.375,True,72.703,0.000594,0
23,"Mar 23, 2017 13:25:43",22.125,20.812,1.313,True,69.425,0.000606,0
23,"Mar 23, 2017 13:25:46",22.062,20.812,1.25,True,66.094,0.000617,0
23,"Mar 23, 2017 13:25:49",22.0,20.812,1.188,True,62.815,0.000628,0
23,"Mar 23, 2017 13:25:52",22.0,20.812,1.188,True,62.815,0.000639,0
23,"Mar 23, 2017 13:25:55",22.0,20.812,1.188,True,62.815,0.000649,0
23,"Mar 23, 2017 13:25:58",22.0,20.812,1.188,True,62.815,0.00066,0
23,"Mar 23, 2017 13:26:00",21.937,20.812,1.125,True,59.484,0.00067,0
23,"Mar 23, 2017 13:26:03",21.937,20.812,1.125,True,59.484,0.000681,0
23,"Mar 23, 2017 13:26:06",21.875,20.812,1.063,True,56.206,0.00069,0
23,"Mar 23, 2017 13:26:09",21.875,20.812,1.063,True,56.206,0.0007,0
23,"Mar 23, 2017 13:26:11",21.875,20.812,1.063,True,56.206,0.00071,0
23,"Mar 23, 2017 13:26:14",21.875,20.812,1.063,True,56.206,0.00072,0
23,"Mar 23, 2017 13:26:17",21.812,20.812,1.0,True,52.875,0.000729,0
23,"Mar 23, 2017 13:26:20",21.812,20.75,1.062,True,56.153,0.000739,0
23,"Mar 23, 2017 13:26:22",21.812,20.812,1.0,True,52.875,0.000748,0
23,"Mar 23, 2017 13:26:25",21.75,20.812,0.938,True,49.597,0.000757,0
23,"Mar 23, 2017 13:26:29",21.75,20.812,0.938,True,49.597,0.000766,0
23,"Mar 23, 2017 13:26:31",21.687,20.812,0.875,True,46.266,0.000774,0
23,"Mar 23, 2017 13:26:34",21.687,20.812,0.875,True,46.266,0.000782,0
23,"Mar 23, 2017 13:26:38",21.687,20.75,0.937,True,49.544,0.000791,0
23,"Mar 23, 2017 13:26:40",21.687,20.75,0.937,True,49.544,0.0008,0
23,"Mar 23, 2017 13:26:44",21.625,20.812,0.813,True,42.987,0.000808,0
23,"Mar 23, 2017 13:26:47",21.625,20.812,0.813,True,42.987,0.000815,0
23,"Mar 23, 2017 13:26:50",21.562,20.75,0.812,True,42.935,0.000823,0
23,"Mar 23, 2017 13:26:53",21.562,20.75,0.812,True,42.935,0.000828,0
23,"Mar 23, 2017 13:26:56",21.562,20.75,0.812,True,42.935,8e-06,0,Program has started
23,"Mar 23, 2017 13:26:59",21.562,20.75,0.812,True,42.935,1.5e-05,0
23,"Mar 23, 2017 13:27:02",21.5,20.812,0.688,True,36.378,2.1e-05,0
23,"Mar 23, 2017 13:27:05",21.5,20.75,0.75,True,39.656,3.1e-05,0
23,"Mar 23, 2017 13:27:07",21.437,20.75,0.687,True,36.325,3.8e-05,0
23,"Mar 23, 2017 13:27:11",21.437,20.75,0.687,True,36.325,4.5e-05,0
23,"Mar 23, 2017 13:27:14",21.437,20.75,0.687,True,36.325,4.9e-05,0
23,"Mar 23, 2017 13:27:16",21.375,20.75,0.625,True,33.047,5.5e-05,0
23,"Mar 23, 2017 13:27:19",21.375,20.75,0.625,True,33.047,6e-05,0
23,"Mar 23, 2017 13:27:22",21.375,20.75,0.625,True,33.047,6.6e-05,0
23,"Mar 23, 2017 13:27:25",21.375,20.75,0.625,True,33.047,7.2e-05,0
23,"Mar 23, 2017 13:27:28",21.375,20.75,0.625,True,33.047,7.8e-05,0
23,"Mar 23, 2017 13:27:32",21.375,20.75,0.625,True,33.047,8.3e-05,0
23,"Mar 23, 2017 13:27:36",21.312,20.75,0.562,True,29.716,8.9e-05,0
23,"Mar 23, 2017 13:27:38",21.312,20.75,0.562,True,29.716,9.4e-05,0
23,"Mar 23, 2017 13:27:42",21.312,20.75,0.562,True,29.716,0.0001,0
23,"Mar 23, 2017 13:27:45",21.312,20.75,0.562,True,29.716,0.000105,0
23,"Mar 23, 2017 13:27:47",21.312,20.75,0.562,True,29.716,0.00011,0
23,"Mar 23, 2017 13:27:51",21.312,20.75,0.562,True,29.716,0.000113,0
23,"Mar 23, 2017 15:36:04",85.0,22.062,62.938,False,0,0,0,Program has started
23,"Mar 23, 2017 15:36:38",21.625,21.937,0.312,False,0,0,0
23,"Mar 23, 2017 15:37:37",21.625,21.812,0.187,False,0,0,0
23,"Mar 23, 2017 15:38:13",21.625,21.75,0.125,False,0,0,0,Program has started
23,"Mar 23, 2017 15:38:37",21.687,21.687,0.0,False,0,0,0
23,"Mar 23, 2017 15:39:13",21.625,21.625,0.0,False,0,0,0
23,"Mar 23, 2017 15:39:35",21.625,21.625,0.0,False,0,0,0,Program has started
23,"Mar 23, 2017 15:39:37",21.687,21.625,0.062,False,0,0,0
23,"Mar 23, 2017 15:40:35",21.625,21.562,0.063,False,0,0,0
23,"Mar 23, 2017 15:40:37",21.625,21.562,0.063,False,0,0,0
23,"Mar 23, 2017 15:41:36",21.625,21.562,0.063,False,0,0,0
23,"Mar 23, 2017 15:41:37",21.625,21.5,0.125,False,0,0,0
23,"Mar 23, 2017 15:44:35",21.625,21.437,0.188,False,0,0,0,Program has started
23,"Mar 23, 2017 15:46:48",21.625,21.437,0.188,False,0,0,0,Program has started
23,"Mar 23, 2017 15:47:43",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 15:48:44",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 15:49:44",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 15:50:44",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 15:51:45",21.687,21.437,0.25,False,0,0,0
23,"Mar 23, 2017 15:52:10",21.687,21.437,0.25,True,13.219,0.094588,0
23,"Mar 23, 2017 15:52:13",21.687,21.437,0.25,True,13.219,0.104541,0
23,"Mar 23, 2017 15:52:16",21.687,21.437,0.25,True,13.219,0.114487,0
23,"Mar 23, 2017 15:52:19",21.687,21.437,0.25,True,13.219,0.127469,0
23,"Mar 23, 2017 15:52:22",21.687,21.437,0.25,True,13.219,0.137408,0
23,"Mar 23, 2017 15:52:25",21.625,21.437,0.188,True,9.94,0.144875,0
23,"Mar 23, 2017 15:52:28",21.687,21.437,0.25,True,13.219,0.154797,0
23,"Mar 23, 2017 15:52:30",21.687,21.437,0.25,True,13.219,0.164746,0
23,"Mar 23, 2017 15:52:33",21.687,21.437,0.25,True,13.219,0.174689,0
23,"Mar 23, 2017 15:52:36",21.687,21.437,0.25,True,13.219,0.18462,0
23,"Mar 23, 2017 15:52:39",21.687,21.437,0.25,True,13.219,0.194541,0
23,"Mar 23, 2017 15:52:41",21.687,21.437,0.25,True,13.219,0.204487,0
23,"Mar 23, 2017 15:52:44",21.625,21.437,0.188,True,9.94,0.211973,0
23,"Mar 23, 2017 15:52:47",21.687,21.437,0.25,True,13.219,0.221905,0
23,"Mar 23, 2017 15:52:50",21.687,21.437,0.25,True,13.219,0.231832,0
23,"Mar 23, 2017 15:52:53",21.625,21.437,0.188,True,9.94,0.239294,0
23,"Mar 23, 2017 15:52:55",21.687,21.437,0.25,True,13.219,0.249228,0
23,"Mar 23, 2017 15:52:58",21.625,21.437,0.188,True,9.94,0.256698,0
23,"Mar 23, 2017 15:53:01",21.625,21.437,0.188,True,9.94,0.264148,0
23,"Mar 23, 2017 15:53:04",21.687,21.437,0.25,True,13.219,0.274099,0
23,"Mar 23, 2017 15:53:06",21.687,21.437,0.25,True,13.219,0.284062,0
23,"Mar 23, 2017 15:53:09",21.687,21.437,0.25,True,13.219,0.293952,0
23,"Mar 23, 2017 15:53:12",21.625,21.437,0.188,True,9.94,0.301413,0
23,"Mar 23, 2017 15:53:15",21.625,21.437,0.188,True,9.94,0.308896,0
23,"Mar 23, 2017 15:53:17",21.625,21.437,0.188,True,9.94,0.316365,0
23,"Mar 23, 2017 15:53:20",21.625,21.437,0.188,True,9.94,0.323835,0
